id_aluno,sexo,idade,tipo_de_cota,coeficiente,naturalidade_op,total_reprovacao_nota,total_reprovacao_falta,target_evasao
1265,M,34,AC,1.3,0,0,0,1
1266,M,33,PAA,7.9,0,0,0,0
1267,M,36,PAA,5.0,0,0,0,1
1268,M,36,PAA,7.3,0,0,0,0
1269,M,36,PAA,3.4,0,0,0,1
1270,M,39,PAA,4.1,1,0,0,1
1271,M,36,AC,0.0,0,0,0,1
1272,F,33,AC,1.8,0,0,0,1
1273,M,33,PAA,7.6,1,0,0,0
1274,M,35,AC,1.2,0,0,0,1
1275,M,33,AC,4.8,0,0,0,0
1276,M,36,PAA,4.6,1,0,0,1
1277,M,35,AC,3.7,0,0,0,1
1278,M,35,AC,2.7,0,0,0,1
1279,M,37,AC,6.2,1,0,0,0
1280,M,51,AC,0.4,1,0,0,1
1281,M,36,AC,4.4,0,0,0,1
1282,M,34,PAA,3.5,0,0,0,1
1283,M,34,AC,4.5,0,0,0,1
1284,F,36,AC,1.2,1,0,0,1
1285,M,39,AC,7.7,1,0,0,0
1286,M,34,AC,7.7,0,0,0,0
1287,M,35,AC,0.0,0,0,0,1
1288,M,37,PAA,3.5,0,0,0,1
1289,M,35,PAA,1.8,0,0,0,1
1290,M,41,PAA,2.9,1,0,0,1
1291,M,33,AC,5.6,0,0,0,0
1292,M,34,AC,5.4,0,0,0,0
1293,F,34,PAA,6.8,0,0,0,0
1294,M,35,AC,6.0,0,0,0,0
1295,M,33,AC,2.6,0,0,0,1
1296,M,35,AC,6.3,0,0,0,0
1297,M,35,AC,2.1,0,0,0,1
1298,M,33,AC,6.5,0,0,0,0
1299,M,34,PAA,3.8,0,0,0,1
1300,M,35,PAA,2.2,0,0,0,1
1301,M,41,AC,3.9,0,0,0,1
1302,M,37,AC,2.5,0,0,0,1
1303,M,40,AC,7.4,0,0,0,0
1304,M,37,AC,5.1,0,0,0,0
1305,M,40,PAA,5.3,1,0,0,1
1306,M,35,AC,3.5,0,0,0,1
1307,F,38,AC,2.2,1,0,0,1
1308,M,38,AC,3.8,0,0,0,1
1309,M,34,AC,2.1,0,0,0,1
1310,M,35,AC,2.5,0,0,0,1
1311,F,38,AC,6.1,0,0,0,0
1312,M,37,PAA,6.5,0,0,0,0
1313,M,39,PAA,0.1,1,0,0,1
1314,M,36,PAA,4.3,1,0,0,1
1315,M,37,AC,1.1,0,0,0,1
1316,F,42,AC,7.6,0,0,0,0
1317,M,41,PAA,1.1,0,0,0,1
1318,M,35,AC,0.8,0,0,0,1
1319,M,34,AC,3.3,0,0,0,1
1320,M,35,AC,0.5,1,0,0,1
1321,M,33,AC,7.9,0,0,0,0
1322,M,33,AC,0.0,0,0,0,1
1323,M,46,PAA,0.3,0,0,0,1
1324,F,33,PAA,7.7,1,0,0,1
1325,M,36,AC,1.6,1,0,0,1
1326,M,34,PAA,3.0,1,0,0,1
1327,M,34,AC,2.9,0,0,0,1
1328,M,38,AC,6.2,0,0,0,0
1329,M,37,AC,3.5,0,0,0,1
1330,M,33,AC,1.0,0,0,0,1
1331,M,33,AC,1.0,0,0,0,1
1332,M,34,AC,0.6,0,0,0,1
1333,M,38,AC,1.4,1,0,0,1
1334,M,44,AC,5.4,1,0,0,1
1335,M,35,AC,1.7,0,0,0,1
1336,M,33,AC,0.0,0,0,0,1
1337,M,35,AC,0.1,0,0,0,1
1338,M,33,PAA,0.0,0,0,0,1
1339,M,62,AC,3.9,0,0,0,0
1340,M,55,AC,7.7,1,0,0,0
1341,F,44,PAA,6.7,1,0,0,0
1342,M,33,AC,2.6,0,0,0,1
1343,F,53,AC,9.0,0,0,0,0
1344,M,33,AC,0.5,0,0,0,1
1345,M,59,AC,5.1,1,0,0,1
1346,M,40,AC,4.6,0,0,0,0
1347,M,33,PAA,0.8,0,0,0,1
1348,M,33,PAA,8.4,1,0,0,0
1349,F,52,AC,7.1,0,0,0,0
1350,M,34,AC,4.2,0,0,0,1
1351,M,39,AC,8.5,0,0,0,1
1352,M,49,AC,1.9,1,0,0,1
1353,F,35,AC,4.1,0,0,0,1
1354,M,34,AC,4.3,0,0,0,1
1355,M,40,AC,3.5,0,0,0,1
1356,M,35,AC,2.8,0,0,0,1
1357,M,35,AC,3.9,0,0,0,1
1358,M,34,AC,4.0,0,0,0,1
1359,M,37,AC,4.2,1,0,0,1
1360,M,40,AC,4.6,1,0,0,1
1361,M,35,AC,5.3,0,0,0,1
1362,M,38,AC,2.2,0,0,0,1
1363,M,35,AC,7.8,0,0,0,0
1364,M,35,AC,2.3,0,0,0,1
1365,M,35,AC,4.7,0,0,0,1
1366,M,39,AC,8.0,1,0,0,0
1367,M,62,AC,0.2,0,0,0,1
1368,M,42,AC,3.2,0,0,0,1
1369,M,38,AC,7.4,0,0,0,0
1370,M,34,AC,7.5,0,0,0,0
1371,M,33,AC,4.3,0,0,0,1
1372,M,37,AC,2.6,0,0,0,1
1373,M,35,AC,4.1,0,0,0,1
1374,M,55,AC,8.6,0,0,0,0
1375,M,34,AC,4.2,0,0,0,1
1376,M,35,AC,4.0,0,0,0,1
1377,M,34,AC,7.1,0,0,0,0
1378,F,34,AC,5.5,0,0,0,1
1379,M,35,AC,8.0,0,0,0,0
1380,M,39,AC,3.6,1,0,0,1
1381,F,52,AC,8.9,0,0,0,0
1382,M,37,AC,6.1,0,0,0,0
1383,F,41,AC,5.6,1,0,0,0
1384,M,42,AC,6.5,0,0,0,1
1385,M,35,AC,7.5,1,0,0,0
1386,M,35,AC,5.0,1,0,0,0
1387,M,35,AC,5.8,0,0,0,0
1388,M,35,AC,6.2,0,0,0,1
1389,M,35,AC,3.4,0,0,0,1
1390,M,38,AC,5.9,0,0,0,0
1391,M,46,AC,0.0,0,0,0,1
1392,M,58,AC,0.8,0,0,0,1
1393,M,37,AC,6.5,0,0,0,0
1394,M,35,AC,6.6,0,0,0,0
1395,M,35,AC,6.9,0,0,0,0
1396,M,35,AC,5.9,0,0,0,0
1397,M,35,AC,2.6,1,0,0,1
1398,M,34,AC,1.8,0,0,0,1
1399,F,37,AC,4.1,1,0,0,1
1400,M,39,AC,2.7,0,0,0,1
1401,M,39,AC,7.1,1,0,0,0
1402,M,35,AC,1.7,0,0,0,1
1403,M,43,AC,4.0,0,0,0,1
1404,M,37,AC,5.8,1,0,0,0
1405,M,35,AC,3.7,1,0,0,1
1406,M,38,AC,7.0,0,0,0,0
1407,M,34,AC,6.6,0,0,0,1
1408,M,34,AC,7.1,0,0,0,0
1409,M,36,AC,1.4,0,0,0,1
1410,M,35,AC,3.7,1,0,0,1
1411,M,37,AC,3.5,1,0,0,1
1412,M,35,AC,3.9,0,0,0,1
1413,M,35,AC,2.3,0,0,0,1
1414,F,35,AC,0.0,0,0,0,1
1415,M,52,AC,6.3,1,0,0,0
1416,M,37,AC,5.7,0,0,0,0
1417,M,35,AC,0.0,0,0,0,1
1418,M,39,AC,6.7,0,0,0,0
1419,M,35,AC,1.1,0,0,0,1
1420,M,36,AC,4.5,0,0,0,1
1421,F,34,AC,0.7,0,0,0,1
1422,M,34,AC,6.8,0,0,0,0
1423,M,35,AC,6.1,0,0,0,0
1424,M,36,AC,2.7,0,0,0,1
1425,M,34,AC,0.0,0,0,0,1
1426,M,35,AC,0.0,0,0,0,1
1427,M,36,AC,3.3,0,0,0,1
1428,F,34,AC,8.7,0,0,0,0
1429,F,36,AC,4.0,0,0,0,1
1430,M,34,AC,0.0,0,0,0,1
1431,M,39,AC,6.7,0,0,0,0
1432,M,35,AC,4.4,0,0,0,1
1433,M,35,AC,5.7,0,0,0,1
1434,M,44,AC,6.5,0,0,0,0
1435,M,253,AC,7.6,0,0,0,0
1436,F,52,AC,8.3,0,0,0,0
1437,F,55,AC,8.3,1,0,0,0
1438,M,55,AC,6.9,0,0,0,0
1439,F,52,AC,8.1,0,0,0,0
1440,F,52,AC,6.9,0,0,0,0
1441,F,52,AC,8.0,0,0,0,0
1442,M,54,AC,6.9,0,0,0,0
1443,M,55,AC,1.0,1,0,0,1
1444,M,52,AC,7.4,0,0,0,0
1445,M,56,AC,4.0,0,0,0,1
1446,M,52,AC,7.8,0,0,0,0
1447,F,54,AC,7.0,0,0,0,0
1448,M,54,AC,8.4,0,0,0,0
1449,F,55,AC,7.7,0,0,0,0
1450,M,54,AC,4.2,1,0,0,0
1451,F,56,AC,5.9,1,0,0,0
1452,F,52,AC,8.3,1,0,0,0
1453,F,52,AC,7.6,0,0,0,0
1454,M,38,AC,2.9,0,0,0,1
1455,M,40,AC,5.1,0,0,0,0
1456,M,40,AC,3.1,0,0,0,1
1457,F,52,AC,7.2,0,0,0,0
1458,M,55,AC,6.0,0,0,0,0
1459,M,52,AC,2.3,0,0,0,1
1460,M,51,AC,8.5,0,0,0,0
1461,F,51,AC,7.5,0,0,0,0
1462,M,51,AC,7.3,0,0,0,0
1463,M,52,AC,3.0,0,0,0,1
1464,M,53,AC,7.1,0,0,0,0
1465,F,54,AC,6.6,0,0,0,0
1466,F,52,AC,7.9,0,0,0,0
1467,M,53,AC,8.1,1,0,0,0
1468,M,54,AC,7.2,0,0,0,0
1469,M,52,AC,8.2,0,0,0,0
1470,M,52,AC,6.7,0,0,0,0
1471,M,53,AC,7.6,0,0,0,0
1472,M,54,AC,6.4,0,0,0,0
1473,M,52,AC,7.4,0,0,0,0
1474,F,52,AC,8.3,0,0,0,0
1475,F,52,AC,7.6,0,0,0,0
1476,M,50,AC,6.6,0,0,0,0
1477,F,50,AC,6.6,0,0,0,0
1478,M,52,AC,7.0,0,0,0,0
1479,M,52,AC,5.7,0,0,0,0
1480,F,54,AC,6.0,0,0,0,0
1481,M,50,AC,7.3,0,0,0,0
1482,M,50,AC,6.8,0,0,0,0
1483,M,50,AC,7.5,0,0,0,0
1484,F,52,AC,6.6,0,0,0,0
1485,M,52,AC,8.8,0,0,0,0
1486,M,55,AC,5.7,1,0,0,0
1487,M,36,AC,5.0,0,0,0,1
1488,M,36,AC,3.7,0,0,0,1
1489,M,52,AC,9.5,0,0,0,0
1490,M,53,AC,7.6,0,0,0,0
1491,M,40,AC,5.3,1,0,0,1
1492,M,38,AC,6.1,0,0,0,0
1493,M,35,AC,2.9,0,0,0,1
1494,M,40,AC,2.3,0,0,0,1
1495,M,51,AC,5.8,0,0,0,0
1496,M,44,AC,4.3,0,0,0,1
1497,M,43,AC,5.5,0,0,0,1
1498,F,36,AC,0.0,0,0,0,1
1499,M,41,AC,8.4,0,0,0,0
1500,M,51,AC,7.0,0,0,0,0
1501,M,35,AC,3.3,0,0,0,1
1502,M,35,AC,3.2,0,0,0,1
1503,M,52,AC,7.5,0,0,0,0
1504,M,41,AC,2.4,0,0,0,1
1505,M,43,AC,1.9,0,0,0,1
1506,F,43,AC,3.5,0,0,0,1
1507,M,37,AC,1.2,0,0,0,1
1508,M,35,AC,0.0,0,0,0,1
1509,M,36,AC,3.0,0,0,0,1
1510,F,51,AC,7.4,0,0,0,0
1511,M,46,AC,3.7,0,0,0,1
1512,F,40,AC,6.8,0,0,0,0
1513,M,39,AC,4.7,0,0,0,1
1514,M,40,AC,7.0,0,0,0,0
1515,M,38,AC,4.8,0,0,0,1
1516,M,40,AC,7.8,0,0,0,1
1517,M,42,AC,5.9,0,0,0,0
1518,M,40,AC,6.4,0,0,0,0
1519,M,51,AC,8.1,1,0,0,0
1520,M,42,AC,2.6,0,0,0,1
1521,M,39,AC,5.3,0,0,0,1
1522,M,37,AC,5.0,1,0,0,1
1523,M,36,AC,6.3,0,0,0,1
1524,M,37,AC,5.2,0,0,0,1
1525,M,39,AC,7.5,0,0,0,0
1526,M,41,AC,7.5,0,0,0,0
1527,M,45,AC,7.6,0,0,0,0
1528,M,39,AC,7.9,0,0,0,0
1529,M,43,AC,3.8,0,0,0,1
1530,M,43,AC,6.3,0,0,0,0
1531,F,41,AC,5.8,0,0,0,0
1532,M,42,AC,4.7,0,0,0,1
1533,M,35,AC,2.0,0,0,0,1
1534,F,50,AC,7.5,0,0,0,0
1535,M,49,AC,7.6,0,0,0,0
1536,M,54,AC,5.1,0,0,0,0
1537,F,52,AC,7.4,1,0,0,0
1538,M,53,AC,5.6,1,0,0,0
1539,M,50,AC,6.5,0,0,0,0
1540,F,50,AC,7.4,0,0,0,0
1541,M,51,AC,6.9,0,0,0,0
1542,M,52,AC,7.7,0,0,0,0
1543,M,51,AC,5.5,0,0,0,1
1544,F,52,AC,6.1,0,0,0,0
1545,M,51,AC,2.3,0,0,0,1
1546,F,51,AC,7.3,0,0,0,0
1547,M,51,AC,6.1,0,0,0,0
1548,M,51,AC,6.7,0,0,0,0
1549,M,57,AC,4.8,0,0,0,0
1550,M,50,AC,6.2,0,0,0,0
1551,M,52,AC,7.4,0,0,0,0
1552,M,52,AC,5.9,0,0,0,0
1553,F,51,AC,7.4,0,0,0,0
1554,M,50,AC,7.4,0,0,0,0
1555,M,52,AC,5.5,0,0,0,0
1556,F,52,AC,7.7,1,0,0,0
1557,M,53,AC,5.1,0,0,0,0
1558,M,50,AC,8.2,0,0,0,0
1559,M,52,AC,7.3,0,0,0,0
1560,M,52,AC,2.7,0,0,0,1
1561,M,51,AC,6.5,0,0,0,0
1562,M,49,AC,7.0,0,0,0,0
1563,M,49,AC,7.5,0,0,0,0
1564,M,53,AC,5.3,0,0,0,0
1565,M,50,AC,5.2,0,0,0,0
1566,M,50,AC,7.1,0,0,0,0
1567,F,49,AC,3.7,0,0,0,1
1568,F,49,AC,7.1,0,0,0,0
1569,M,49,AC,7.4,0,0,0,0
1570,M,50,AC,0.0,0,0,0,1
1571,F,51,AC,4.0,0,0,0,1
1572,F,49,AC,8.4,0,0,0,0
1573,M,51,AC,6.8,0,0,0,0
1574,M,49,AC,8.5,0,0,0,0
1575,M,51,AC,7.4,0,0,0,0
1576,M,50,AC,6.8,0,0,0,0
1577,F,48,AC,7.0,0,0,0,0
1578,M,39,AC,8.1,0,0,0,0
1579,M,41,AC,0.2,0,0,0,1
1580,F,50,AC,5.9,0,0,0,0
1581,M,51,AC,6.2,0,0,0,0
1582,M,51,AC,7.1,0,0,0,0
1583,F,49,AC,6.8,0,0,0,0
1584,M,49,AC,0.0,0,0,0,1
1585,M,49,AC,7.5,0,0,0,0
1586,F,48,AC,8.5,0,0,0,0
1587,M,51,AC,7.0,0,0,0,0
1588,M,50,AC,7.0,0,0,0,0
1589,F,47,AC,4.1,0,0,0,1
1590,M,50,AC,6.5,0,0,0,0
1591,M,49,AC,7.6,0,0,0,0
1592,M,50,AC,8.5,0,0,0,0
1593,M,50,AC,5.6,0,0,0,0
1594,M,49,AC,5.8,0,0,0,0
1595,F,50,AC,0.0,0,0,0,1
1596,F,51,AC,6.3,0,0,0,1
1597,M,50,AC,5.7,0,0,0,0
1598,M,50,AC,0.0,0,0,0,1
1599,F,50,AC,5.8,0,0,0,0
1600,M,61,AC,7.6,1,0,0,0
1601,F,48,AC,7.9,0,0,0,0
1602,M,49,AC,8.1,0,0,0,0
1603,M,51,AC,0.0,0,0,0,1
1604,M,47,AC,8.1,0,0,0,0
1605,M,48,AC,7.7,0,0,0,0
1606,M,49,AC,0.0,0,0,0,1
1607,M,50,AC,0.0,0,0,0,1
1608,M,50,AC,6.5,0,0,0,0
1609,M,49,AC,8.2,0,0,0,0
1610,M,47,AC,7.3,0,0,0,0
1611,M,48,AC,6.9,0,0,0,0
1612,M,47,AC,7.2,0,0,0,0
1613,F,47,AC,0.0,0,0,0,1
1614,M,54,AC,0.0,0,0,0,1
1615,M,49,AC,8.4,0,0,0,0
1616,M,57,AC,6.7,0,0,0,0
1617,M,50,AC,0.0,0,0,0,1
1618,M,55,AC,0.0,0,0,0,1
1619,M,49,AC,0.0,0,0,0,1
1620,M,47,AC,0.0,0,0,0,1
1621,F,49,AC,0.0,0,0,0,1
1622,F,48,AC,8.5,0,0,0,0
1623,M,48,AC,0.0,0,0,0,1
1624,M,51,AC,2.6,0,0,0,1
1625,M,49,AC,0.0,0,0,0,1
1626,M,50,AC,0.0,0,0,0,1
1627,F,47,AC,8.0,0,0,0,0
1628,M,47,AC,4.2,0,0,0,0
1629,M,48,AC,0.0,0,0,0,1
1630,M,54,AC,0.0,0,0,0,1
1631,M,48,AC,7.7,0,0,0,0
1632,M,49,AC,8.4,1,0,0,0
1633,F,49,AC,7.8,0,0,0,0
1634,F,47,AC,2.9,0,0,0,1
1635,M,48,AC,2.7,0,0,0,1
1636,M,49,AC,8.6,0,0,0,0
1637,M,49,AC,8.3,0,0,0,0
1638,M,47,AC,7.1,0,0,0,0
1639,M,47,AC,4.3,0,0,0,0
1640,F,49,AC,7.1,0,0,0,0
1641,F,49,AC,7.5,1,0,0,0
1642,M,51,AC,5.2,0,0,0,0
1643,M,48,AC,4.9,0,0,0,1
1644,M,48,AC,6.4,0,0,0,0
1645,M,49,AC,0.0,0,0,0,1
1646,M,50,AC,8.1,0,0,0,0
1647,M,45,AC,5.3,0,0,0,1
1648,F,49,AC,0.0,0,0,0,1
1649,M,46,AC,7.9,0,0,0,0
1650,M,63,AC,3.5,0,0,0,1
1651,M,51,AC,5.5,0,0,0,1
1652,M,50,AC,2.0,0,0,0,1
1653,M,50,AC,7.5,0,0,0,0
1654,M,46,AC,7.2,0,0,0,0
1655,M,45,AC,2.1,0,0,0,1
1656,M,44,AC,6.7,0,0,0,0
1657,M,44,AC,7.8,0,0,0,0
1658,M,45,AC,6.3,1,0,0,0
1659,M,45,AC,6.1,0,0,0,0
1660,M,43,AC,5.7,0,0,0,1
1661,M,44,AC,1.8,0,0,0,1
1662,M,44,AC,1.9,0,0,0,1
1663,M,42,AC,3.8,0,0,0,1
1664,M,42,AC,5.5,0,0,0,0
1665,M,60,AC,1.1,0,0,0,1
1666,M,45,AC,7.1,0,0,0,0
1667,M,46,AC,3.6,0,0,0,1
1668,M,44,AC,4.9,0,0,0,1
1669,M,45,AC,7.3,0,0,0,0
1670,M,44,AC,7.1,0,0,0,0
1671,M,44,AC,6.0,0,0,0,0
1672,M,47,AC,8.5,0,0,0,0
1673,M,42,AC,7.7,0,0,0,1
1674,M,42,AC,0.0,0,0,0,1
1675,M,43,AC,5.8,0,0,0,0
1676,M,44,AC,6.8,0,0,0,0
1677,M,44,AC,6.6,0,0,0,1
1678,M,48,AC,7.0,0,0,0,0
1679,M,42,AC,6.1,0,0,0,0
1680,M,42,AC,2.2,0,0,0,1
1681,M,47,AC,7.0,0,0,0,0
1682,F,43,AC,7.4,0,0,0,0
1683,M,40,AC,7.5,0,0,0,0
1684,M,41,AC,7.2,0,0,0,0
1685,M,40,AC,0.0,0,0,0,1
1686,F,41,AC,5.8,0,0,0,1
1687,M,41,AC,6.7,0,0,0,0
1688,M,42,AC,7.8,0,0,0,0
1689,M,48,AC,5.9,0,0,0,0
1690,M,46,AC,8.3,0,0,0,0
1691,M,40,AC,5.7,1,0,0,1
1692,M,41,AC,7.7,0,0,0,0
1693,M,51,AC,0.0,0,0,0,1
1694,M,42,AC,7.1,0,0,0,0
1695,M,44,AC,8.3,0,0,0,0
1696,M,41,AC,6.2,0,0,0,1
1697,M,42,AC,0.0,0,0,0,1
1698,F,40,AC,6.8,0,0,0,0
1699,M,40,AC,0.1,0,0,0,1
1700,M,41,AC,6.9,0,0,0,0
1701,F,41,AC,5.4,0,0,0,1
1702,M,44,AC,8.1,0,0,0,0
1703,M,43,AC,6.8,1,0,0,0
1704,F,41,AC,5.4,0,0,0,1
1705,M,42,AC,5.8,0,0,0,0
1706,M,41,AC,4.6,0,0,0,0
1707,F,42,AC,7.9,0,0,0,0
1708,M,42,AC,4.7,0,0,0,1
1709,M,41,AC,5.2,0,0,0,0
1710,M,42,AC,7.0,0,0,0,0
1711,M,42,AC,7.3,0,0,0,0
1712,M,46,AC,0.0,0,0,0,1
1713,F,47,AC,7.4,0,0,0,0
1714,M,49,AC,6.6,0,0,0,0
1715,M,44,AC,2.3,0,0,0,1
1716,M,48,AC,6.8,0,0,0,0
1717,M,38,AC,7.9,0,0,0,0
1718,M,42,AC,2.2,0,0,0,1
1719,M,41,AC,4.5,0,0,0,1
1720,M,42,AC,7.8,0,0,0,0
1721,M,39,AC,7.2,0,0,0,0
1722,M,41,AC,0.5,1,0,0,1
1723,M,40,AC,2.4,0,0,0,1
1724,M,40,AC,6.2,0,0,0,0
1725,M,39,AC,7.6,0,0,0,0
1726,M,40,AC,2.4,0,0,0,1
1727,M,39,AC,8.4,0,0,0,0
1728,M,39,AC,0.0,0,0,0,1
1729,M,44,AC,0.0,0,0,0,1
1730,M,38,AC,6.4,0,0,0,0
1731,M,41,AC,6.2,0,0,0,0
1732,M,41,AC,6.9,0,0,0,0
1733,M,45,AC,6.8,0,0,0,0
1734,M,53,AC,6.4,0,0,0,1
1735,M,39,AC,6.1,0,0,0,0
1736,M,38,AC,1.7,0,0,0,1
1737,M,39,AC,0.0,1,0,0,1
1738,M,39,AC,4.1,0,0,0,1
1739,M,40,AC,0.0,0,0,0,1
1740,M,41,AC,2.2,0,0,0,1
1741,M,41,AC,3.4,0,0,0,1
1742,M,40,AC,5.8,0,0,0,0
1743,M,38,AC,6.4,0,0,0,0
1744,M,39,AC,7.7,0,0,0,0
1745,M,45,AC,5.4,1,0,0,0
1746,M,48,AC,6.5,0,0,0,0
1747,F,36,AC,3.8,0,0,0,1
1748,M,38,AC,0.0,0,0,0,1
1749,F,37,AC,7.7,0,0,0,0
1750,M,37,AC,2.5,0,0,0,1
1751,M,48,AC,6.5,0,0,0,0
1752,M,36,AC,2.6,0,0,0,1
1753,M,37,AC,8.0,0,0,0,1
1754,M,44,AC,4.5,0,0,0,1
1755,M,38,AC,0.3,0,0,0,1
1756,M,36,AC,4.1,0,0,0,1
1757,F,48,AC,6.2,0,0,0,0
1758,M,40,AC,3.2,0,0,0,1
1759,M,50,AC,6.6,0,0,0,0
1760,M,42,AC,1.8,1,0,0,1
1761,F,50,AC,7.5,0,0,0,0
1762,M,37,AC,6.3,0,0,0,1
1763,M,40,AC,1.5,0,0,0,1
1764,M,38,AC,4.6,0,0,0,1
1765,M,36,AC,3.1,0,0,0,1
1766,M,40,AC,8.0,0,0,0,0
1767,M,40,AC,1.5,0,0,0,1
1768,M,35,AC,0.0,0,0,0,1
1769,M,39,AC,7.3,0,0,0,0
1770,M,41,AC,2.0,0,0,0,1
1771,M,35,AC,3.5,0,0,0,1
1772,M,36,AC,5.4,0,0,0,1
1773,M,35,AC,3.5,0,0,0,1
1774,M,35,AC,0.0,0,0,0,1
1775,F,36,AC,4.5,0,0,0,1
1776,M,46,AC,7.5,0,0,0,0
1777,M,37,AC,2.6,0,0,0,1
1778,M,37,AC,7.8,0,0,0,0
1779,M,37,AC,4.0,0,0,0,1
1780,M,38,AC,4.4,0,0,0,1
1781,M,36,AC,3.3,0,0,0,1
1782,M,37,AC,2.3,0,0,0,1
1783,M,37,AC,6.5,0,0,0,0
1784,M,47,AC,7.9,0,0,0,0
1785,M,49,AC,6.4,0,0,0,0
1786,F,37,AC,7.0,0,0,0,0
1787,M,37,AC,7.3,0,0,0,0
1788,M,47,AC,6.3,0,0,0,0
1789,M,41,AC,5.2,0,0,0,0
1790,M,40,AC,7.4,0,0,0,1
1791,M,36,AC,5.6,0,0,0,1
1792,M,38,AC,7.7,0,0,0,0
1793,M,38,AC,1.3,0,0,0,1
1794,F,38,AC,4.9,0,0,0,1
1795,M,36,AC,4.6,0,0,0,1
1796,M,39,AC,3.4,0,0,0,1
1797,M,40,AC,3.8,0,0,0,1
1798,M,40,AC,2.4,1,0,0,1
1799,F,36,AC,1.9,0,0,0,1
1800,M,37,AC,0.0,0,0,0,1
1801,M,37,AC,6.2,0,0,0,0
1802,M,38,AC,3.1,0,0,0,1
1803,M,37,AC,2.0,0,0,0,1
1804,M,36,AC,4.1,0,0,0,1
1805,M,38,AC,4.1,0,0,0,1
1806,M,36,AC,5.4,0,0,0,1
1807,F,36,AC,2.4,0,0,0,1
1808,M,37,AC,4.4,0,0,0,1
1809,M,35,AC,1.1,0,0,0,1
1810,M,37,AC,0.0,0,0,0,1
1811,M,36,AC,1.6,0,0,0,1
1812,M,37,AC,2.1,0,0,0,1
1813,M,36,AC,2.0,0,0,0,1
1814,M,38,AC,3.4,0,0,0,1
1815,F,36,AC,0.5,0,0,0,1
1816,M,37,AC,2.2,0,0,0,1
1817,M,38,AC,3.4,0,0,0,1
1818,M,40,AC,4.1,0,0,0,1
1819,M,41,AC,7.4,0,0,0,0
1820,F,41,AC,7.6,0,0,0,0
1821,M,37,AC,6.5,0,0,0,0
1822,M,42,AC,3.4,0,0,0,1
1823,M,38,AC,1.3,0,0,0,1
1824,M,38,AC,2.7,0,0,0,1
1825,M,38,AC,5.2,0,0,0,1
1826,M,42,AC,6.4,0,0,0,0
1827,M,37,AC,6.3,0,0,0,0
1828,M,38,AC,0.0,0,0,0,1
1829,M,38,AC,7.4,0,0,0,0
1830,M,40,AC,5.5,0,0,0,0
1831,M,37,AC,3.7,0,0,0,1
1832,M,39,AC,5.6,0,0,0,1
1833,M,37,AC,6.7,0,0,0,1
1834,M,39,AC,0.0,0,0,0,1
1835,M,41,AC,6.4,0,0,0,0
1836,M,39,AC,7.8,0,0,0,0
1837,M,38,AC,9.0,0,0,0,0
1838,M,45,AC,6.5,0,0,0,0
1839,F,46,AC,6.7,0,0,0,0
1840,M,49,AC,8.6,0,0,0,0
1841,M,37,AC,4.7,0,0,0,0
1842,M,37,AC,5.6,0,0,0,0
1843,M,35,AC,0.0,0,0,0,1
1844,M,49,AC,5.3,1,0,0,1
1845,M,46,AC,4.5,0,0,0,1
1846,M,44,AC,3.3,0,0,0,1
1847,M,54,AC,7.3,1,0,0,0
1848,M,43,AC,7.1,0,0,0,0
1849,M,45,AC,4.4,0,0,0,1
1850,M,42,AC,6.6,0,0,0,0
1851,M,35,AC,5.4,0,0,0,1
1852,M,45,AC,6.7,0,0,0,0
1853,M,40,AC,6.4,0,0,0,0
1854,M,37,AC,5.5,0,0,0,1
1855,M,39,AC,7.9,0,0,0,0
1856,M,39,AC,8.5,0,0,0,0
1857,M,35,AC,3.7,0,0,0,1
1858,M,38,AC,6.5,0,0,0,1
1859,M,36,AC,0.0,0,0,0,1
1860,F,36,AC,0.0,0,0,0,1
1861,M,37,AC,0.8,0,0,0,1
1862,M,47,AC,1.1,0,0,0,1
1863,M,36,AC,1.9,0,0,0,1
1864,M,35,AC,3.8,0,0,0,1
1865,M,36,AC,1.6,0,0,0,1
1866,M,35,AC,4.6,0,0,0,1
1867,M,35,AC,0.0,0,0,0,1
1868,M,37,AC,7.8,1,0,0,0
1869,M,36,AC,1.6,0,0,0,1
1870,M,36,AC,6.1,0,0,0,0
1871,M,38,AC,5.2,0,0,0,1
1872,M,35,AC,6.9,0,0,0,0
1873,M,38,AC,2.3,1,0,0,1
1874,F,49,AC,8.4,0,0,0,0
1875,F,35,AC,5.5,0,0,0,1
1876,M,35,AC,0.0,0,0,0,1
1877,M,36,AC,4.6,0,0,0,1
1878,M,36,AC,5.8,0,0,0,0
1879,M,36,AC,4.3,0,0,0,1
1880,M,37,AC,5.1,0,0,0,0
1881,F,36,AC,7.2,0,0,0,0
1882,M,39,AC,3.1,0,0,0,1
1883,M,36,AC,5.8,0,0,0,0
1884,M,47,AC,7.4,0,0,0,0
1885,M,36,AC,1.9,0,0,0,1
1886,M,38,AC,7.2,0,0,0,1
1887,M,36,AC,8.2,0,0,0,1
1888,M,38,AC,7.4,0,0,0,0
1889,M,37,AC,6.0,0,0,0,1
1890,M,44,AC,4.2,0,0,0,0
1891,M,38,AC,6.5,1,0,0,0
1892,M,36,AC,2.8,0,0,0,1
1893,M,35,AC,0.1,0,0,0,1
1894,M,36,AC,7.3,0,0,0,0
1895,M,41,AC,3.6,0,0,0,1
1896,M,36,AC,6.8,0,0,0,0
